bus,plateNumber,route_id,request_id,user_id,request_created_at,route_departure_name,route_departure_id,route_arrival_name,route_arrival_id,request_accepted_at,request_etd,request_eta,route_atd,route_ata,passengers,request_departure_name,request_departure_id,request_arrival_name,request_arrival_id,status
4,ITN 1930,691,873,86,2024-05-15 08:16:55.349000,Agios Tryfon,10,Plateia Glyfadas,1,2024-05-15 08:16:56.227364,2024-05-15 08:23:37.000000,2024-05-15 08:34:31.000000,2024-05-15 08:29:15.016774,2024-05-15 08:38:49.006045,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,697,874,47,2024-05-15 08:24:27.219000,Antheon,6,DEI,8,2024-05-15 08:24:27.585991,2024-05-15 08:30:28.000000,2024-05-15 08:34:32.000000,2024-05-15 09:16:53.481833,2024-05-15 09:22:32.945606,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,692,875,57,2024-05-15 08:28:46.176000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-15 08:28:46.741669,2024-05-15 08:31:28.000000,2024-05-15 08:34:00.000000,2024-05-15 08:33:45.165654,2024-05-15 08:36:46.447562,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
2,IPO 7757,693,876,24,2024-05-15 08:30:22.349000,Plateia Glyfadas,1,Antheon,6,2024-05-15 08:30:22.641552,2024-05-15 08:33:05.000000,2024-05-15 08:37:47.000000,2024-05-15 08:37:18.037432,2024-05-15 08:46:38.319583,1,Plateia Glyfadas,1,Antheon,6,COMPLETED
1,IPT 7084,694,877,86,2024-05-15 08:39:51.346000,Plateia Vergoti,2,DEI,8,2024-05-15 08:39:52.757484,2024-05-15 08:39:51.000000,2024-05-15 08:47:39.000000,2024-05-15 08:40:06.855018,2024-05-15 08:53:17.944192,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,695,879,27,2024-05-15 08:46:40.521000,Aigaiou,7,Kyprou,3,2024-05-15 08:46:40.501524,2024-05-15 08:52:28.000000,2024-05-15 09:02:12.000000,2024-05-15 08:54:07.393257,2024-05-15 09:04:26.047439,1,Aigaiou,7,Kyprou,3,COMPLETED
2,IPO 7757,696,880,59,2024-05-15 08:53:11.189000,Kyprou,3,Plateia Vergoti,2,2024-05-15 08:53:10.729416,2024-05-15 08:59:19.000000,2024-05-15 09:04:13.000000,2024-05-15 09:04:26.416537,2024-05-15 09:15:00.166237,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,698,882,59,2024-05-15 09:22:06.736000,Plateia Vergoti,2,Agia Triada,5,2024-05-15 09:22:06.080901,2024-05-15 09:22:06.000000,2024-05-15 09:31:19.000000,2024-05-15 09:24:38.136051,2024-05-15 09:37:41.676939,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
1,IPT 7084,699,883,86,2024-05-15 09:25:32.614000,Gymnasio,4,Kyprou,3,2024-05-15 09:25:33.233288,2024-05-15 09:33:31.000000,2024-05-15 09:44:01.000000,2024-05-15 09:34:39.548220,2024-05-15 09:39:24.568547,1,Gymnasio,4,Kyprou,3,COMPLETED
3,IPT 7081,704,884,47,2024-05-15 09:25:56.290000,DEI,8,Plateia Vergoti,2,2024-05-15 09:25:56.663378,2024-05-15 09:25:56.000000,2024-05-15 09:35:00.000000,2024-05-15 09:57:39.564500,2024-05-15 10:07:14.247035,1,DEI,8,Plateia Vergoti,2,COMPLETED
1,IPT 7084,701,885,27,2024-05-15 09:27:21.450000,Gymnasio,4,Antheon,6,2024-05-15 09:27:21.468929,2024-05-15 09:45:29.000000,2024-05-15 09:52:18.000000,2024-05-15 09:45:27.889527,2024-05-15 09:49:15.556347,6,Gymnasio,4,Antheon,6,COMPLETED
2,IPO 7757,703,886,80,2024-05-15 09:39:23.405000,Plateia Glyfadas,1,Antheon,6,2024-05-15 09:39:23.588081,2024-05-15 09:52:43.000000,2024-05-15 09:57:24.000000,2024-05-15 09:52:53.372237,2024-05-15 10:01:01.208027,1,Plateia Glyfadas,1,Antheon,6,COMPLETED
1,IPT 7084,706,887,86,2024-05-15 09:40:19.873000,Agios Tryfon,10,Plateia Karaiskaki,11,2024-05-15 09:40:20.218992,2024-05-15 10:02:00.000000,2024-05-15 10:22:29.000000,2024-05-15 10:01:09.145516,2024-05-15 10:05:46.490463,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,707,887,86,2024-05-15 09:40:19.873000,Plateia Karaiskaki,11,Agia Triada,5,2024-05-15 09:40:20.218992,2024-05-15 10:02:00.000000,2024-05-15 10:22:29.000000,2024-05-15 10:05:46.928138,2024-05-15 10:21:33.949271,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,708,887,86,2024-05-15 09:40:19.873000,Agia Triada,5,Plateia Glyfadas,1,2024-05-15 09:40:20.218992,2024-05-15 10:02:00.000000,2024-05-15 10:22:29.000000,2024-05-15 10:21:34.504451,2024-05-15 10:38:28.488075,1,Agios Tryfon,10,Plateia Glyfadas,1,COMPLETED
1,IPT 7084,707,889,27,2024-05-15 09:54:48.509000,Plateia Karaiskaki,11,Agia Triada,5,2024-05-15 09:54:48.493645,2024-05-15 10:06:21.000000,2024-05-15 10:14:51.000000,2024-05-15 10:05:46.928138,2024-05-15 10:21:33.949271,1,Plateia Karaiskaki,11,Agia Triada,5,COMPLETED
1,IPT 7084,712,892,59,2024-05-15 10:55:23.937000,Kyprou,3,Plateia Vergoti,2,2024-05-15 10:55:23.239425,2024-05-15 11:02:59.000000,2024-05-15 11:07:57.000000,2024-05-15 11:04:57.378803,2024-05-15 11:17:22.701284,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,714,898,27,2024-05-16 07:08:57.609000,Plateia Glyfadas,1,Aigaiou,7,2024-05-16 07:08:57.452316,2024-05-16 07:08:57.000000,2024-05-16 07:17:21.000000,2024-05-16 07:15:36.622289,2024-05-16 07:24:21.116636,1,Plateia Glyfadas,1,Aigaiou,7,COMPLETED
2,IPO 7757,716,899,48,2024-05-16 07:09:01.385000,Plateia Karaiskaki,11,Agia Triada,5,2024-05-16 07:09:01.485185,2024-05-16 07:09:01.000000,2024-05-16 07:17:31.000000,2024-05-16 07:23:19.306248,2024-05-16 07:32:00.268463,1,Plateia Karaiskaki,11,Agia Triada,5,COMPLETED
3,IPT 7081,715,900,24,2024-05-16 07:15:08.963000,Plateia Vergoti,2,Antheon,6,2024-05-16 07:15:09.213740,2024-05-16 07:15:08.000000,2024-05-16 07:23:55.000000,2024-05-16 07:15:38.984616,2024-05-16 07:24:24.535410,1,Plateia Vergoti,2,Antheon,6,COMPLETED
4,ITN 1930,713,901,86,2024-05-16 07:15:11.409000,Plateia Vergoti,2,Agia Triada,5,2024-05-16 07:15:11.688874,2024-05-16 07:15:11.000000,2024-05-16 07:24:23.000000,2024-05-16 07:15:29.182531,2024-05-16 07:26:22.596642,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,719,902,23,2024-05-16 07:21:09.074000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-16 07:21:09.802831,2024-05-16 07:28:15.000000,2024-05-16 07:30:48.000000,2024-05-16 07:35:42.824689,2024-05-16 07:38:38.093795,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
1,IPT 7084,722,904,86,2024-05-16 07:30:09.940000,Agia Triada,5,Kyprou,3,2024-05-16 07:30:10.307467,2024-05-16 07:33:27.000000,2024-05-16 07:40:05.000000,2024-05-16 07:39:52.456375,2024-05-16 07:48:13.524201,1,Agia Triada,5,Kyprou,3,COMPLETED
4,ITN 1930,720,906,24,2024-05-16 07:31:26.038000,Antheon,6,DEI,8,2024-05-16 07:31:26.323230,2024-05-16 07:41:21.000000,2024-05-16 07:45:27.000000,2024-05-16 07:36:51.682276,2024-05-16 07:39:38.609733,1,Antheon,6,DEI,8,COMPLETED
2,IPO 7757,721,907,27,2024-05-16 07:34:19.713000,Gymnasio,4,Plateia Glyfadas,1,2024-05-16 07:34:19.623458,2024-05-16 07:36:45.000000,2024-05-16 07:44:26.000000,2024-05-16 07:37:10.483046,2024-05-16 07:48:34.179258,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
4,ITN 1930,724,908,24,2024-05-16 07:43:23.190000,DEI,8,Gymnasio,4,2024-05-16 07:43:23.501680,2024-05-16 07:43:23.000000,2024-05-16 07:49:37.000000,2024-05-16 07:49:33.982647,2024-05-16 07:56:50.684478,1,DEI,8,Gymnasio,4,COMPLETED
1,IPT 7084,723,909,86,2024-05-16 07:48:22.622000,Kyprou,3,Plateia Glyfadas,1,2024-05-16 07:48:22.961517,2024-05-16 07:48:22.000000,2024-05-16 07:55:18.000000,2024-05-16 07:48:34.523417,2024-05-16 07:57:13.423244,1,Kyprou,3,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,725,910,27,2024-05-16 07:48:43.270000,Plateia Vergoti,2,DEI,8,2024-05-16 07:48:43.121191,2024-05-16 07:48:43.000000,2024-05-16 07:56:33.000000,2024-05-16 07:53:39.916317,2024-05-16 08:06:30.924794,1,Plateia Vergoti,2,DEI,8,COMPLETED
2,IPO 7757,727,911,59,2024-05-16 07:51:27.649000,Plateia Vergoti,2,Antheon,6,2024-05-16 07:51:26.831716,2024-05-16 07:54:31.000000,2024-05-16 08:05:50.000000,2024-05-16 07:57:58.544635,2024-05-16 08:08:08.610518,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
2,IPO 7757,729,911,59,2024-05-16 07:51:27.649000,Antheon,6,Agia Triada,5,2024-05-16 07:51:26.831716,2024-05-16 07:54:31.000000,2024-05-16 08:05:50.000000,2024-05-16 08:08:08.926916,2024-05-16 08:13:04.819523,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
2,IPO 7757,727,912,47,2024-05-16 07:51:44.949000,Plateia Vergoti,2,Antheon,6,2024-05-16 07:51:45.335739,2024-05-16 07:54:31.000000,2024-05-16 08:05:50.000000,2024-05-16 07:57:58.544635,2024-05-16 08:08:08.610518,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,726,913,65,2024-05-16 07:53:07.028000,Plateia Glyfadas,1,Gymnasio,4,2024-05-16 07:53:06.885394,2024-05-16 07:55:18.000000,2024-05-16 08:06:37.000000,2024-05-16 07:57:14.207260,2024-05-16 08:06:54.187247,1,Plateia Glyfadas,1,Gymnasio,4,COMPLETED
4,ITN 1930,730,914,86,2024-05-16 07:59:17.811000,Kyprou,3,Plateia Vergoti,2,2024-05-16 07:59:18.072434,2024-05-16 08:04:23.000000,2024-05-16 08:09:21.000000,2024-05-16 08:10:40.152793,2024-05-16 08:18:45.613950,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
1,IPT 7084,728,915,24,2024-05-16 08:02:13.602000,Gymnasio,4,Plateia Vergoti,2,2024-05-16 08:02:13.882253,2024-05-16 08:06:37.000000,2024-05-16 08:16:47.000000,2024-05-16 08:06:55.028113,2024-05-16 08:20:58.019980,1,Gymnasio,4,Plateia Vergoti,2,COMPLETED
3,IPT 7081,733,916,27,2024-05-16 08:09:15.701000,Antheon,6,Plateia Karaiskaki,11,2024-05-16 08:09:15.550992,2024-05-16 08:13:34.000000,2024-05-16 08:22:51.000000,2024-05-16 08:25:41.365981,2024-05-16 08:39:21.501538,2,Antheon,6,Plateia Karaiskaki,11,COMPLETED
2,IPO 7757,731,917,59,2024-05-16 08:13:38.484000,Agia Triada,5,Kyprou,3,2024-05-16 08:13:38.018544,2024-05-16 08:13:38.000000,2024-05-16 08:23:07.000000,2024-05-16 08:14:20.203719,2024-05-16 08:23:30.765706,1,Agia Triada,5,Kyprou,3,COMPLETED
2,IPO 7757,734,918,47,2024-05-16 08:15:15.409000,Antheon,6,DEI,8,2024-05-16 08:15:15.794985,2024-05-16 08:29:16.000000,2024-05-16 08:33:19.000000,2024-05-16 08:32:13.170632,2024-05-16 08:35:32.190793,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,735,919,59,2024-05-16 08:26:22.406000,Kyprou,3,Plateia Vergoti,2,2024-05-16 08:26:21.576880,2024-05-16 08:33:29.000000,2024-05-16 08:42:48.000000,2024-05-16 08:34:18.020789,2024-05-16 08:43:12.437406,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
4,ITN 1930,736,920,25,2024-05-16 08:27:25.133000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-16 08:27:25.330836,2024-05-16 08:39:56.000000,2024-05-16 08:55:42.000000,2024-05-16 08:41:10.156529,2024-05-16 08:55:12.857114,1,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
2,IPO 7757,738,921,24,2024-05-16 08:38:27.066000,Plateia Vergoti,2,Antheon,6,2024-05-16 08:38:27.604684,2024-05-16 08:47:43.000000,2024-05-16 08:53:44.000000,2024-05-16 08:49:11.979172,2024-05-16 09:02:05.034273,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,737,922,86,2024-05-16 08:38:47.760000,Plateia Vergoti,2,Agia Triada,5,2024-05-16 08:38:48.019230,2024-05-16 08:42:48.000000,2024-05-16 08:51:51.000000,2024-05-16 08:43:13.027777,2024-05-16 08:56:37.921806,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
1,IPT 7084,737,923,47,2024-05-16 08:42:09.958000,Plateia Vergoti,2,Agia Triada,5,2024-05-16 08:42:10.332396,2024-05-16 08:42:48.000000,2024-05-16 08:59:49.000000,2024-05-16 08:43:13.027777,2024-05-16 08:56:37.921806,1,Plateia Vergoti,2,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,740,923,47,2024-05-16 08:42:09.958000,Agia Triada,5,Plateia Karaiskaki,11,2024-05-16 08:42:10.332396,2024-05-16 08:42:48.000000,2024-05-16 08:59:49.000000,2024-05-16 08:56:38.544031,2024-05-16 09:12:46.790065,1,Plateia Vergoti,2,Plateia Karaiskaki,11,COMPLETED
3,IPT 7081,739,924,27,2024-05-16 08:42:15.991000,Antheon,6,Agios Tryfon,10,2024-05-16 08:42:15.832828,2024-05-16 08:52:27.000000,2024-05-16 09:00:56.000000,2024-05-16 08:54:17.407925,2024-05-16 09:00:21.779890,1,Antheon,6,Agios Tryfon,10,COMPLETED
3,IPT 7081,744,925,86,2024-05-16 08:58:35.066000,Agia Triada,5,Kyprou,3,2024-05-16 08:58:35.407147,2024-05-16 09:07:06.000000,2024-05-16 09:13:52.000000,2024-05-16 09:08:48.493409,2024-05-16 09:22:53.949331,1,Agia Triada,5,Kyprou,3,COMPLETED
2,IPO 7757,743,926,27,2024-05-16 09:03:32.753000,Gymnasio,4,Antheon,6,2024-05-16 09:03:32.602399,2024-05-16 09:09:26.000000,2024-05-16 09:14:17.000000,2024-05-16 09:07:47.817245,2024-05-16 09:14:53.545393,2,Gymnasio,4,Antheon,6,COMPLETED
2,IPO 7757,742,927,24,2024-05-16 09:03:32.529000,Antheon,6,DEI,8,2024-05-16 09:03:32.869445,2024-05-16 09:03:32.000000,2024-05-16 09:07:38.000000,2024-05-16 09:04:22.701697,2024-05-16 09:07:47.330727,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,747,929,24,2024-05-16 09:15:12.675000,DEI,8,Agios Tryfon,10,2024-05-16 09:15:13.146242,2024-05-16 09:26:51.000000,2024-05-16 09:41:25.000000,2024-05-16 09:26:14.773996,2024-05-16 09:33:37.073425,1,DEI,8,Plateia Vergoti,2,COMPLETED
1,IPT 7084,749,929,24,2024-05-16 09:15:12.675000,Agios Tryfon,10,Plateia Vergoti,2,2024-05-16 09:15:13.146242,2024-05-16 09:26:51.000000,2024-05-16 09:41:25.000000,2024-05-16 09:33:37.657409,2024-05-16 09:51:08.926144,1,DEI,8,Plateia Vergoti,2,COMPLETED
1,IPT 7084,747,930,27,2024-05-16 09:22:13.757000,DEI,8,Agios Tryfon,10,2024-05-16 09:22:13.596578,2024-05-16 09:26:51.000000,2024-05-16 09:29:57.000000,2024-05-16 09:26:14.773996,2024-05-16 09:33:37.073425,4,DEI,8,Agios Tryfon,10,COMPLETED
3,IPT 7081,746,931,86,2024-05-16 09:23:06.524000,Kyprou,3,Plateia Vergoti,2,2024-05-16 09:23:06.821181,2024-05-16 09:23:06.000000,2024-05-16 09:28:04.000000,2024-05-16 09:26:02.917631,2024-05-16 09:32:57.345773,1,Kyprou,3,Plateia Vergoti,2,COMPLETED
2,IPO 7757,748,932,65,2024-05-16 09:23:12.309000,Plateia Glyfadas,1,Plateia Karaiskaki,11,2024-05-16 09:23:12.083387,2024-05-16 09:28:02.000000,2024-05-16 09:40:17.000000,2024-05-16 09:27:19.451162,2024-05-16 09:50:10.494795,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,751,934,27,2024-05-16 10:07:42.774000,Plateia Vergoti,2,Antheon,6,2024-05-16 10:07:42.609710,2024-05-16 10:07:42.000000,2024-05-16 10:13:45.000000,2024-05-16 10:09:29.362567,2024-05-16 10:22:43.371575,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,752,936,27,2024-05-17 07:03:48.657000,Antheon,6,Plateia Vergoti,2,2024-05-17 07:03:48.373641,2024-05-17 07:03:48.000000,2024-05-17 07:10:09.000000,2024-05-17 07:14:48.525286,2024-05-17 07:25:16.043430,1,Antheon,6,Plateia Vergoti,2,COMPLETED
2,IPO 7757,755,937,47,2024-05-17 07:24:27.496000,Plateia Vergoti,2,Antheon,6,2024-05-17 07:24:27.869665,2024-05-17 07:24:27.000000,2024-05-17 07:39:36.000000,2024-05-17 07:29:24.407297,2024-05-17 07:39:35.011681,1,Plateia Vergoti,2,Antheon,6,COMPLETED
1,IPT 7084,754,939,59,2024-05-17 07:27:09.367000,Plateia Vergoti,2,Agia Triada,5,2024-05-17 07:27:08.612017,2024-05-17 07:27:09.000000,2024-05-17 07:36:21.000000,2024-05-17 07:28:47.918072,2024-05-17 07:40:16.659977,2,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,759,941,86,2024-05-17 07:30:52.950000,Plateia Glyfadas,1,DEI,8,2024-05-17 07:30:53.822755,2024-05-17 07:33:43.000000,2024-05-17 07:40:14.000000,2024-05-17 07:44:53.696299,2024-05-17 07:50:02.661688,1,Plateia Glyfadas,1,DEI,8,COMPLETED
2,IPO 7757,760,942,27,2024-05-17 07:36:28.909000,Plateia Glyfadas,1,Agia Triada,5,2024-05-17 07:36:28.667772,2024-05-17 07:43:57.000000,2024-05-17 07:51:37.000000,2024-05-17 07:49:36.214302,2024-05-17 07:59:56.713373,2,Plateia Glyfadas,1,Agia Triada,5,COMPLETED
1,IPT 7084,758,943,59,2024-05-17 07:41:09.706000,Agia Triada,5,Kyprou,3,2024-05-17 07:41:09.070101,2024-05-17 07:41:09.000000,2024-05-17 07:50:26.000000,2024-05-17 07:42:57.996350,2024-05-17 07:49:54.898192,2,Agia Triada,5,Kyprou,3,COMPLETED
1,IPT 7084,766,944,47,2024-05-17 07:45:27.833000,Antheon,6,DEI,8,2024-05-17 07:45:28.205148,2024-05-17 08:01:46.000000,2024-05-17 08:05:52.000000,2024-05-17 08:16:48.120228,2024-05-17 08:19:00.524074,1,Antheon,6,DEI,8,COMPLETED
1,IPT 7084,762,945,23,2024-05-17 07:45:44.697000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-17 07:45:45.474578,2024-05-17 07:53:10.000000,2024-05-17 07:55:43.000000,2024-05-17 07:56:29.198745,2024-05-17 08:03:22.154877,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
3,IPT 7081,763,947,88,2024-05-17 07:55:00.575000,Plateia Vergoti,2,Kyprou,3,2024-05-17 07:55:01.318783,2024-05-17 08:01:49.000000,2024-05-17 08:09:10.000000,2024-05-17 08:03:09.623605,2024-05-17 08:12:55.826508,1,Plateia Vergoti,2,Kyprou,3,COMPLETED
2,IPO 7757,765,948,27,2024-05-17 08:04:33.148000,Trochaia,9,Gymnasio,4,2024-05-17 08:04:32.861120,2024-05-17 08:12:08.000000,2024-05-17 08:25:40.000000,2024-05-17 08:13:57.423368,2024-05-17 08:22:03.235183,2,Trochaia,9,Kyprou,3,COMPLETED
2,IPO 7757,768,948,27,2024-05-17 08:04:33.148000,Gymnasio,4,Kyprou,3,2024-05-17 08:04:32.861120,2024-05-17 08:12:08.000000,2024-05-17 08:25:40.000000,2024-05-17 08:22:03.469931,2024-05-17 08:28:45.603398,2,Trochaia,9,Kyprou,3,COMPLETED
2,IPO 7757,768,949,86,2024-05-17 08:09:42.252000,Gymnasio,4,Kyprou,3,2024-05-17 08:09:42.582260,2024-05-17 08:20:29.000000,2024-05-17 08:25:40.000000,2024-05-17 08:22:03.469931,2024-05-17 08:28:45.603398,1,Gymnasio,4,Kyprou,3,COMPLETED
1,IPT 7084,769,950,47,2024-05-17 08:20:50.285000,DEI,8,Plateia Vergoti,2,2024-05-17 08:20:50.679024,2024-05-17 08:20:50.000000,2024-05-17 08:32:51.000000,2024-05-17 08:23:34.946662,2024-05-17 08:33:04.268155,1,DEI,8,Plateia Vergoti,2,COMPLETED
3,IPT 7081,770,952,59,2024-05-17 08:21:32.880000,Kyprou,3,Agios Tryfon,10,2024-05-17 08:21:31.977216,2024-05-17 08:21:32.000000,2024-05-17 08:32:16.000000,2024-05-17 08:29:24.086897,2024-05-17 08:41:01.837917,2,Kyprou,3,Agios Tryfon,10,COMPLETED
2,IPO 7757,771,953,27,2024-05-17 08:29:01.001000,Kyprou,3,Plateia Karaiskaki,11,2024-05-17 08:29:00.720845,2024-05-17 08:29:01.000000,2024-05-17 08:42:38.000000,2024-05-17 08:30:49.764082,2024-05-17 08:31:29.238310,1,Kyprou,3,Plateia Karaiskaki,11,COMPLETED
1,IPT 7084,774,954,27,2024-05-17 08:31:48.244000,Antheon,6,DEI,8,2024-05-17 08:31:47.978793,2024-05-17 08:38:52.000000,2024-05-17 08:42:56.000000,2024-05-17 08:45:19.876676,2024-05-17 08:47:16.974577,2,Antheon,6,DEI,8,COMPLETED
2,IPO 7757,773,955,47,2024-05-17 08:34:14.588000,Plateia Vergoti,2,Antheon,6,2024-05-17 08:34:14.996438,2024-05-17 08:43:13.000000,2024-05-17 08:49:15.000000,2024-05-17 08:43:20.007225,2024-05-17 08:56:00.475017,1,Plateia Vergoti,2,Antheon,6,COMPLETED
2,IPO 7757,777,956,88,2024-05-17 08:35:18.610000,Gymnasio,4,Plateia Glyfadas,1,2024-05-17 08:35:19.340934,2024-05-17 08:55:04.000000,2024-05-17 09:02:54.000000,2024-05-17 09:00:55.519214,2024-05-17 09:10:09.783555,1,Gymnasio,4,Plateia Glyfadas,1,COMPLETED
3,IPT 7081,776,957,27,2024-05-17 08:49:52.087000,Plateia Karaiskaki,11,Agios Tryfon,10,2024-05-17 08:49:51.797971,2024-05-17 08:54:25.000000,2024-05-17 08:59:00.000000,2024-05-17 08:57:27.049502,2024-05-17 09:02:36.407093,2,Plateia Karaiskaki,11,Agios Tryfon,10,COMPLETED
1,IPT 7084,778,958,59,2024-05-17 08:52:24.413000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-17 08:52:23.785185,2024-05-17 08:58:25.000000,2024-05-17 09:14:11.000000,2024-05-17 09:03:42.448745,2024-05-17 09:30:56.741971,1,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
2,IPO 7757,779,960,88,2024-05-17 09:11:46.375000,Plateia Glyfadas,1,Plateia Vergoti,2,2024-05-17 09:11:47.096562,2024-05-17 09:11:46.000000,2024-05-17 09:14:19.000000,2024-05-17 09:12:28.279994,2024-05-17 09:16:51.848341,1,Plateia Glyfadas,1,Plateia Vergoti,2,COMPLETED
1,IPT 7084,783,962,59,2024-05-17 09:48:47.031000,Kyprou,3,Plateia Vergoti,2,2024-05-17 09:48:46.153097,2024-05-17 09:56:08.000000,2024-05-17 10:01:06.000000,2024-05-17 09:58:31.272058,2024-05-17 10:08:58.136109,3,Kyprou,3,Plateia Vergoti,2,COMPLETED
3,IPT 7081,784,963,88,2024-05-17 09:49:01.574000,Gymnasio,4,Plateia Vergoti,2,2024-05-17 09:49:02.293050,2024-05-17 09:54:25.000000,2024-05-17 10:04:39.000000,2024-05-17 10:03:25.492309,2024-05-17 10:17:20.961261,1,Gymnasio,4,Plateia Vergoti,2,COMPLETED
2,IPO 7757,782,964,47,2024-05-17 09:49:07.890000,Plateia Vergoti,2,Agios Tryfon,10,2024-05-17 09:49:08.265764,2024-05-17 09:49:07.000000,2024-05-17 09:59:03.000000,2024-05-17 09:49:42.410786,2024-05-17 10:08:06.262919,1,Plateia Vergoti,2,Agios Tryfon,10,COMPLETED
1,IPT 7084,786,966,47,2024-05-17 10:09:40.065000,Kyprou,3,Trochaia,9,2024-05-17 10:09:40.441011,2024-05-17 10:19:45.000000,2024-05-17 10:26:58.000000,2024-05-17 10:19:22.805902,2024-05-17 10:27:59.035844,1,Kyprou,3,Trochaia,9,COMPLETED
1,IPT 7084,788,967,59,2024-05-17 10:09:51.771000,Agia Triada,5,Plateia Vergoti,2,2024-05-17 10:09:50.887123,2024-05-17 10:34:32.000000,2024-05-17 10:44:09.000000,2024-05-17 10:36:48.027269,2024-05-17 10:52:56.434641,2,Agia Triada,5,Plateia Vergoti,2,COMPLETED
1,IPT 7084,790,972,27,2024-05-20 07:23:44.049000,Aigaiou,7,Plateia Glyfadas,1,2024-05-20 07:23:43.929239,2024-05-20 07:23:44.000000,2024-05-20 07:33:46.000000,2024-05-20 07:34:12.924811,2024-05-20 07:45:37.557544,1,Aigaiou,7,Plateia Glyfadas,1,COMPLETED
2,IPO 7757,789,973,59,2024-05-20 07:23:50.375000,Plateia Vergoti,2,Agia Triada,5,2024-05-20 07:23:50.306832,2024-05-20 07:23:50.000000,2024-05-20 07:45:29.000000,2024-05-20 07:29:55.780782,2024-05-20 07:40:29.829361,1,Plateia Vergoti,2,Agia Triada,5,COMPLETED
3,IPT 7081,792,974,25,2024-05-20 07:32:56.001000,Plateia Karaiskaki,11,Plateia Vergoti,2,2024-05-20 07:32:56.061140,2024-05-20 07:32:56.000000,2024-05-20 07:48:13.000000,2024-05-20 07:46:14.760953,2024-05-20 08:06:18.632921,1,Plateia Karaiskaki,11,Plateia Vergoti,2,COMPLETED
2,IPO 7757,793,975,47,2024-05-20 07:33:06.603000,Plateia Vergoti,2,Antheon,6,2024-05-20 07:33:06.994083,2024-05-20 07:53:52.000000,2024-05-20 07:59:55.000000,2024-05-20 07:55:34.299808,2024-05-20 08:05:00.372797,1,Plateia Vergoti,2,Antheon,6,COMPLETED
2,IPO 7757,797,976,59,2024-05-20 07:42:17.169000,Agia Triada,5,Kyprou,3,2024-05-20 07:42:17.104710,2024-05-20 08:05:10.000000,2024-05-20 08:11:48.000000,2024-05-20 08:11:03.959079,2024-05-20 08:20:02.506628,1,Agia Triada,5,Kyprou,3,COMPLETED
1,IPT 7084,794,977,27,2024-05-20 07:56:24.686000,Plateia Glyfadas,1,Trochaia,9,2024-05-20 07:56:24.562896,2024-05-20 07:56:24.000000,2024-05-20 08:02:22.000000,2024-05-20 08:01:39.688716,2024-05-20 08:07:46.025180,1,Plateia Glyfadas,1,Trochaia,9,COMPLETED
4,ITN 1930,798,978,24,2024-05-20 08:00:08.339000,Agia Triada,5,Gymnasio,4,2024-05-20 08:00:08.641650,2024-05-20 08:00:08.000000,2024-05-20 08:02:35.000000,2024-05-20 08:13:26.001087,2024-05-20 08:30:06.571997,1,Agia Triada,5,Gymnasio,4,COMPLETED
