bus,plateNumber,request_id,user_id,request_created_at,request_cancelled_at,request_etd,request_eta,passengers,request_departure_name,departure_id,request_arrival_name,request_arrival_id,status
NULL,NULL,1349,514,2024-06-07 08:24:40.406000,2024-06-07 08:24:40.750951,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1350,514,2024-06-07 08:25:02.777000,2024-06-07 08:25:03.170546,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1351,514,2024-06-07 08:25:07.029000,2024-06-07 08:25:07.371748,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1352,514,2024-06-07 08:25:14.201000,2024-06-07 08:25:14.510535,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1353,514,2024-06-07 08:25:24.461000,2024-06-07 08:25:24.847700,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1354,514,2024-06-07 08:25:35.821000,2024-06-07 08:25:36.589070,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1355,514,2024-06-07 08:26:08.943000,2024-06-07 08:26:09.244069,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1356,514,2024-06-07 08:26:12.632000,2024-06-07 08:26:12.916184,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1357,514,2024-06-07 08:26:22.411000,2024-06-07 08:26:22.678236,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1358,514,2024-06-07 08:26:50.236000,2024-06-07 08:26:50.540161,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1359,514,2024-06-07 08:26:56.024000,2024-06-07 08:26:56.454475,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1360,514,2024-06-07 08:26:57.008000,2024-06-07 08:26:57.330341,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1361,514,2024-06-07 08:26:58.223000,2024-06-07 08:26:58.578210,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1362,514,2024-06-07 08:26:59.472000,2024-06-07 08:27:00.177630,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1363,514,2024-06-07 08:27:17.147000,2024-06-07 08:27:17.445295,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1364,514,2024-06-07 08:27:35.694000,2024-06-07 08:27:36.054629,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1365,514,2024-06-07 08:27:44.685000,2024-06-07 08:27:45.566169,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1366,703,2024-06-07 08:27:47.542000,2024-06-07 08:27:47.851985,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1367,514,2024-06-07 08:27:50.363000,2024-06-07 08:27:50.830610,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1368,703,2024-06-07 08:27:50.760000,2024-06-07 08:27:51.012789,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1369,703,2024-06-07 08:28:17.466000,2024-06-07 08:28:17.740156,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1370,703,2024-06-07 08:28:18.998000,2024-06-07 08:28:19.255968,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1371,703,2024-06-07 08:28:19.532000,2024-06-07 08:28:19.799734,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1372,703,2024-06-07 08:28:20.016000,2024-06-07 08:28:20.293300,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1373,514,2024-06-07 08:28:42.153000,2024-06-07 08:28:42.461242,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1374,514,2024-06-07 08:28:48.703000,2024-06-07 08:28:49.175092,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1375,514,2024-06-07 08:29:00.506000,2024-06-07 08:29:00.846336,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1376,514,2024-06-07 08:29:02.335000,2024-06-07 08:29:02.664873,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1377,703,2024-06-07 08:29:07.498000,2024-06-07 08:29:07.780102,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1378,703,2024-06-07 08:29:08.979000,2024-06-07 08:29:09.252191,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1379,703,2024-06-07 08:29:11.067000,2024-06-07 08:29:11.337007,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1380,514,2024-06-07 08:29:48.537000,2024-06-07 08:29:48.917140,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1381,514,2024-06-07 08:29:54.240000,2024-06-07 08:29:54.611539,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1382,514,2024-06-07 08:31:28.162000,2024-06-07 08:31:28.598919,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1383,703,2024-06-07 08:31:33.903000,2024-06-07 08:31:34.179862,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1384,514,2024-06-07 08:31:47.465000,2024-06-07 08:31:47.800658,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1385,703,2024-06-07 08:31:53.978000,2024-06-07 08:31:54.289323,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1386,514,2024-06-07 08:32:27.967000,2024-06-07 08:32:28.272588,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1387,514,2024-06-07 08:33:12.444000,2024-06-07 08:33:12.775749,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1388,703,2024-06-07 08:33:34.282000,2024-06-07 08:33:34.578614,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1389,703,2024-06-07 08:34:06.162000,2024-06-07 08:34:06.887183,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1390,514,2024-06-07 08:34:18.077000,2024-06-07 08:34:18.402549,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1391,514,2024-06-07 08:34:55.413000,2024-06-07 08:34:55.749393,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1392,514,2024-06-07 08:34:57.661000,2024-06-07 08:34:57.973222,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1393,514,2024-06-07 08:34:59.048000,2024-06-07 08:34:59.352105,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1394,514,2024-06-07 08:35:39.398000,2024-06-07 08:35:39.733374,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1395,514,2024-06-07 08:35:40.636000,2024-06-07 08:35:41.053297,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1396,514,2024-06-07 08:35:41.654000,2024-06-07 08:35:41.995600,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1397,514,2024-06-07 08:35:42.504000,2024-06-07 08:35:42.850071,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1398,514,2024-06-07 08:35:43.188000,2024-06-07 08:35:43.530486,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1399,514,2024-06-07 08:35:44.086000,2024-06-07 08:35:44.398981,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1400,514,2024-06-07 08:35:44.786000,2024-06-07 08:35:45.130813,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1401,514,2024-06-07 08:35:47.221000,2024-06-07 08:35:47.651257,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1402,514,2024-06-07 08:35:48.439000,2024-06-07 08:35:48.770436,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1403,703,2024-06-07 08:36:10.416000,2024-06-07 08:36:10.695122,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1404,514,2024-06-07 08:36:33.067000,2024-06-07 08:36:33.396677,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1405,703,2024-06-07 08:36:44.944000,2024-06-07 08:36:45.233633,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1406,514,2024-06-07 08:37:51.756000,2024-06-07 08:37:52.221654,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1407,514,2024-06-07 08:38:15.906000,2024-06-07 08:38:16.229376,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1408,514,2024-06-07 08:38:35.612000,2024-06-07 08:38:35.959673,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1409,514,2024-06-07 08:39:29.687000,2024-06-07 08:39:30.062052,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1410,703,2024-06-07 08:39:52.294000,2024-06-07 08:39:52.579718,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1411,703,2024-06-07 08:40:06.099000,2024-06-07 08:40:06.378588,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1412,703,2024-06-07 08:40:33.563000,2024-06-07 08:40:33.879076,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1413,514,2024-06-07 08:40:38.836000,2024-06-07 08:40:39.187763,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1414,514,2024-06-07 08:41:36.420000,2024-06-07 08:41:36.964791,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1415,703,2024-06-07 08:41:38.761000,2024-06-07 08:41:39.022216,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1416,514,2024-06-07 08:42:08.542000,2024-06-07 08:42:08.892853,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1417,514,2024-06-07 08:42:13.798000,2024-06-07 08:42:14.152287,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1418,703,2024-06-07 08:42:15.254000,2024-06-07 08:42:15.526801,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1419,514,2024-06-07 08:42:15.212000,2024-06-07 08:42:15.574260,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1420,514,2024-06-07 08:42:30.778000,2024-06-07 08:42:31.116305,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1421,514,2024-06-07 08:42:32.258000,2024-06-07 08:42:32.588293,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1422,514,2024-06-07 08:42:32.893000,2024-06-07 08:42:33.209758,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1423,514,2024-06-07 08:42:33.909000,2024-06-07 08:42:34.368576,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1424,514,2024-06-07 08:42:34.943000,2024-06-07 08:42:35.280713,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1425,703,2024-06-07 08:42:38.213000,2024-06-07 08:42:38.546586,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1426,514,2024-06-07 08:42:57.948000,2024-06-07 08:42:58.516603,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1427,514,2024-06-07 08:42:59.966000,2024-06-07 08:43:00.375604,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1428,514,2024-06-07 08:43:20.254000,2024-06-07 08:43:20.878546,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1429,703,2024-06-07 08:43:22.695000,2024-06-07 08:43:22.980815,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1430,514,2024-06-07 08:43:28.460000,2024-06-07 08:43:28.827223,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1431,514,2024-06-07 08:44:29.999000,2024-06-07 08:44:30.333451,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1432,514,2024-06-07 08:44:31.495000,2024-06-07 08:44:31.835455,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1433,514,2024-06-07 08:44:32.694000,2024-06-07 08:44:33.047397,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1434,514,2024-06-07 08:44:33.678000,2024-06-07 08:44:34.016888,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1435,514,2024-06-07 08:44:34.793000,2024-06-07 08:44:35.160193,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1436,514,2024-06-07 08:44:35.727000,2024-06-07 08:44:36.080456,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1437,514,2024-06-07 08:44:52.430000,2024-06-07 08:44:52.790361,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1438,514,2024-06-07 08:45:15.463000,2024-06-07 08:45:15.826574,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1439,514,2024-06-07 08:45:31.204000,2024-06-07 08:45:31.550163,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1440,514,2024-06-07 08:46:20.637000,2024-06-07 08:46:20.985989,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1441,514,2024-06-07 08:46:22.137000,2024-06-07 08:46:22.462345,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1442,514,2024-06-07 08:46:23.889000,2024-06-07 08:46:24.243451,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1443,514,2024-06-07 08:46:34.166000,2024-06-07 08:46:34.534815,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1444,514,2024-06-07 08:46:35.801000,2024-06-07 08:46:36.157364,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1445,514,2024-06-07 08:46:56.210000,2024-06-07 08:46:56.525742,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1446,514,2024-06-07 08:47:13.577000,2024-06-07 08:47:13.925819,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1447,514,2024-06-07 08:47:34.342000,2024-06-07 08:47:34.691348,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1448,514,2024-06-07 08:47:41.140000,2024-06-07 08:47:41.512516,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1449,514,2024-06-07 08:47:42.876000,2024-06-07 08:47:43.211140,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1450,514,2024-06-07 08:47:44.611000,2024-06-07 08:47:44.960496,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1451,514,2024-06-07 08:48:11.304000,2024-06-07 08:48:11.624171,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1452,514,2024-06-07 08:48:13.153000,2024-06-07 08:48:13.524170,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1453,514,2024-06-07 08:49:04.929000,2024-06-07 08:49:05.254442,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1454,514,2024-06-07 08:49:11.417000,2024-06-07 08:49:11.773050,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1455,514,2024-06-07 08:49:25.565000,2024-06-07 08:49:25.891136,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1456,514,2024-06-07 08:49:38.112000,2024-06-07 08:49:38.455577,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1457,514,2024-06-07 08:49:39.865000,2024-06-07 08:49:40.223637,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1458,514,2024-06-07 08:50:03.864000,2024-06-07 08:50:04.209119,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1459,514,2024-06-07 08:50:13.905000,2024-06-07 08:50:14.243712,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1460,514,2024-06-07 08:50:25.530000,2024-06-07 08:50:26.010332,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1461,514,2024-06-07 08:51:55.381000,2024-06-07 08:51:55.734468,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1462,514,2024-06-07 08:52:30.229000,2024-06-07 08:52:30.569290,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1463,514,2024-06-07 08:53:28.842000,2024-06-07 08:53:29.179216,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1464,514,2024-06-07 08:53:49.394000,2024-06-07 08:53:49.732185,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1465,703,2024-06-07 08:53:58.363000,2024-06-07 08:53:58.626494,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1466,703,2024-06-07 08:53:59.948000,2024-06-07 08:54:00.273319,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1467,514,2024-06-07 08:54:00.610000,2024-06-07 08:54:01.428586,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1468,703,2024-06-07 08:54:01.449000,2024-06-07 08:54:01.726065,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1469,703,2024-06-07 08:54:11.951000,2024-06-07 08:54:12.225873,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1470,514,2024-06-07 08:55:05.555000,2024-06-07 08:55:05.896506,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1471,703,2024-06-07 08:55:36.343000,2024-06-07 08:55:36.623683,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1472,703,2024-06-07 08:55:37.726000,2024-06-07 08:55:38.008778,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1473,514,2024-06-07 08:56:15.116000,2024-06-07 08:56:15.444262,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1474,514,2024-06-07 08:56:17.765000,2024-06-07 08:56:18.112462,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1475,514,2024-06-07 08:56:18.445000,2024-06-07 08:56:18.801883,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1476,514,2024-06-07 08:56:19.178000,2024-06-07 08:56:19.526562,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1477,514,2024-06-07 08:56:20.011000,2024-06-07 08:56:20.358171,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1478,703,2024-06-07 08:56:36.229000,2024-06-07 08:56:36.692208,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1479,703,2024-06-07 08:56:42.781000,2024-06-07 08:56:43.039653,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1480,703,2024-06-07 08:57:52.032000,2024-06-07 08:57:52.379723,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1481,514,2024-06-07 08:58:02.296000,2024-06-07 08:58:02.682917,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1482,514,2024-06-07 09:01:00.124000,2024-06-07 09:01:00.573565,NULL,NULL,2,Plateia Glyfadas,1,Antheon,6,CANCELLED
NULL,NULL,1483,514,2024-06-07 09:02:24.567000,2024-06-07 09:02:25.097291,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1484,514,2024-06-07 09:04:55.548000,2024-06-07 09:04:56.383784,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1485,514,2024-06-07 09:29:30.019000,2024-06-07 09:29:30.351807,NULL,NULL,2,Plateia Glyfadas,1,Aigaiou,7,CANCELLED
NULL,NULL,1486,723,2024-06-07 10:20:18.591000,2024-06-07 10:20:19.321282,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1487,723,2024-06-07 10:20:26.119000,2024-06-07 10:20:26.569973,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1488,723,2024-06-07 10:20:27.502000,2024-06-07 10:20:27.855962,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1489,723,2024-06-07 10:20:32.454000,2024-06-07 10:20:32.840538,NULL,NULL,3,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1490,723,2024-06-07 10:20:41.022000,2024-06-07 10:20:41.401061,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1491,723,2024-06-07 10:20:47.441000,2024-06-07 10:20:47.741757,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1492,723,2024-06-07 10:20:56.945000,2024-06-07 10:20:57.279070,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1493,666,2024-06-07 10:22:22.800000,2024-06-07 10:22:23.215844,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1494,666,2024-06-07 10:22:35.719000,2024-06-07 10:22:36.094725,NULL,NULL,2,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1495,58,2024-06-07 10:58:32.003000,2024-06-07 10:58:32.567816,NULL,NULL,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
NULL,NULL,1496,617,2024-06-07 10:58:32.693000,2024-06-07 10:58:33.225046,NULL,NULL,3,Plateia Karaiskaki,11,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1497,547,2024-06-07 10:58:37.436000,2024-06-07 10:58:37.919242,NULL,NULL,1,Agios Tryfon,10,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1498,617,2024-06-07 10:58:40.312000,2024-06-07 10:58:40.775930,NULL,NULL,3,Plateia Karaiskaki,11,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1499,86,2024-06-07 12:06:00.612000,2024-06-10 10:23:44.169096,NULL,NULL,1,Kyprou,3,Antheon,6,CANCELLED
NULL,NULL,1500,86,2024-06-07 12:06:11.575000,2024-06-10 10:23:44.169106,NULL,NULL,1,Aigaiou,7,Antheon,6,CANCELLED
NULL,NULL,1501,86,2024-06-07 12:06:22.346000,2024-06-10 10:23:44.169116,NULL,NULL,1,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1502,86,2024-06-07 12:06:29.299000,2024-06-10 10:23:44.169129,NULL,NULL,1,Plateia Vergoti,2,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1503,86,2024-06-07 12:07:25.233000,2024-06-10 10:23:44.169141,NULL,NULL,1,Trochaia,9,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1504,86,2024-06-07 12:07:35.444000,2024-06-10 10:23:44.169151,NULL,NULL,6,Trochaia,9,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1505,86,2024-06-07 12:07:42.510000,2024-06-10 10:23:44.169160,NULL,NULL,1,Trochaia,9,Plateia Glyfadas,1,CANCELLED
NULL,NULL,1506,571,2024-06-07 12:09:39.637000,2024-06-07 12:09:40.128105,NULL,NULL,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
NULL,NULL,1507,571,2024-06-07 12:09:54.467000,2024-06-07 12:09:54.795953,NULL,NULL,1,Plateia Glyfadas,1,Plateia Karaiskaki,11,CANCELLED
NULL,NULL,1508,649,2024-06-07 12:13:02.553000,2024-06-07 12:13:03.840636,NULL,NULL,1,Plateia Glyfadas,1,DEI,8,CANCELLED
NULL,NULL,1509,641,2024-06-07 12:23:17.369000,2024-06-07 12:23:18.928042,NULL,NULL,1,Plateia Glyfadas,1,Antheon,6,CANCELLED
NULL,NULL,1510,649,2024-06-07 13:00:04.451000,2024-06-07 13:00:05.888129,NULL,NULL,1,Plateia Glyfadas,1,DEI,8,CANCELLED
NULL,NULL,1511,716,2024-06-07 14:10:34.649000,2024-06-07 14:10:35.128287,NULL,NULL,1,Plateia Karaiskaki,11,Agia Triada,5,CANCELLED
